año,municipio,geocode,Actividad económica,num_casos
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Construcción,18
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Industria,16
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Servicios,702
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,"Agricultura, ganadería y pesca",8
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Construcción,45
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Industria,43
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Servicios,1335
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Construcción,11
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Servicios,370
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Construcción,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Industria,15
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Servicios,579
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,"Agricultura, ganadería y pesca",1
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Construcción,12
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Industria,16
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Servicios,239
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Construcción,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Servicios,531
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,"Agricultura, ganadería y pesca",0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Construcción,10
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Industria,5
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Servicios,276
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Construcción,8
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Industria,21
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Servicios,339
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,"Agricultura, ganadería y pesca",3
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Construcción,21
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Industria,20
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Servicios,413
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Construcción,17
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Industria,26
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Servicios,514
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Construcción,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Industria,9
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Servicios,329
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Construcción,10
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Servicios,470
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Construcción,15
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Industria,16
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Servicios,481
2022,Santa Cruz de Tenerife,20220101_38038_D03_S014,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D03_S014,Construcción,20
2022,Santa Cruz de Tenerife,20220101_38038_D03_S014,Industria,24
2022,Santa Cruz de Tenerife,20220101_38038_D03_S014,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S014,Servicios,525
2022,Santa Cruz de Tenerife,20220101_38038_D03_S015,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D03_S015,Construcción,24
2022,Santa Cruz de Tenerife,20220101_38038_D03_S015,Industria,20
2022,Santa Cruz de Tenerife,20220101_38038_D03_S015,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S015,Servicios,485
2022,Santa Cruz de Tenerife,20220101_38038_D03_S016,"Agricultura, ganadería y pesca",3
2022,Santa Cruz de Tenerife,20220101_38038_D03_S016,Construcción,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S016,Industria,13
2022,Santa Cruz de Tenerife,20220101_38038_D03_S016,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D03_S016,Servicios,316
2022,Santa Cruz de Tenerife,20220101_38038_D03_S017,"Agricultura, ganadería y pesca",1
2022,Santa Cruz de Tenerife,20220101_38038_D03_S017,Construcción,12
2022,Santa Cruz de Tenerife,20220101_38038_D03_S017,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D03_S017,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S017,Servicios,307
2022,Santa Cruz de Tenerife,20220101_38038_D03_S018,"Agricultura, ganadería y pesca",1
2022,Santa Cruz de Tenerife,20220101_38038_D03_S018,Construcción,16
2022,Santa Cruz de Tenerife,20220101_38038_D03_S018,Industria,8
2022,Santa Cruz de Tenerife,20220101_38038_D03_S018,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S018,Servicios,292
2022,Santa Cruz de Tenerife,20220101_38038_D03_S019,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S019,Construcción,20
2022,Santa Cruz de Tenerife,20220101_38038_D03_S019,Industria,16
2022,Santa Cruz de Tenerife,20220101_38038_D03_S019,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S019,Servicios,435
2022,Santa Cruz de Tenerife,20220101_38038_D03_S020,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D03_S020,Construcción,27
2022,Santa Cruz de Tenerife,20220101_38038_D03_S020,Industria,21
2022,Santa Cruz de Tenerife,20220101_38038_D03_S020,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S020,Servicios,656
2022,Santa Cruz de Tenerife,20220101_38038_D03_S021,"Agricultura, ganadería y pesca",0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S021,Construcción,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S021,Industria,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S021,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D03_S021,Servicios,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S001,"Agricultura, ganadería y pesca",1
2022,Santa Cruz de Tenerife,20220101_38038_D04_S001,Construcción,26
2022,Santa Cruz de Tenerife,20220101_38038_D04_S001,Industria,8
2022,Santa Cruz de Tenerife,20220101_38038_D04_S001,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S001,Servicios,165
2022,Santa Cruz de Tenerife,20220101_38038_D04_S002,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D04_S002,Construcción,30
2022,Santa Cruz de Tenerife,20220101_38038_D04_S002,Industria,12
2022,Santa Cruz de Tenerife,20220101_38038_D04_S002,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S002,Servicios,262
2022,Santa Cruz de Tenerife,20220101_38038_D04_S003,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D04_S003,Construcción,32
2022,Santa Cruz de Tenerife,20220101_38038_D04_S003,Industria,19
2022,Santa Cruz de Tenerife,20220101_38038_D04_S003,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S003,Servicios,412
2022,Santa Cruz de Tenerife,20220101_38038_D04_S004,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D04_S004,Construcción,32
2022,Santa Cruz de Tenerife,20220101_38038_D04_S004,Industria,18
2022,Santa Cruz de Tenerife,20220101_38038_D04_S004,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S004,Servicios,310
2022,Santa Cruz de Tenerife,20220101_38038_D04_S005,"Agricultura, ganadería y pesca",10
2022,Santa Cruz de Tenerife,20220101_38038_D04_S005,Construcción,31
2022,Santa Cruz de Tenerife,20220101_38038_D04_S005,Industria,12
2022,Santa Cruz de Tenerife,20220101_38038_D04_S005,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S005,Servicios,335
2022,Santa Cruz de Tenerife,20220101_38038_D04_S006,"Agricultura, ganadería y pesca",3
2022,Santa Cruz de Tenerife,20220101_38038_D04_S006,Construcción,26
2022,Santa Cruz de Tenerife,20220101_38038_D04_S006,Industria,23
2022,Santa Cruz de Tenerife,20220101_38038_D04_S006,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S006,Servicios,371
2022,Santa Cruz de Tenerife,20220101_38038_D04_S007,"Agricultura, ganadería y pesca",5
2022,Santa Cruz de Tenerife,20220101_38038_D04_S007,Construcción,15
2022,Santa Cruz de Tenerife,20220101_38038_D04_S007,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D04_S007,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D04_S007,Servicios,287
2022,Santa Cruz de Tenerife,20220101_38038_D04_S009,"Agricultura, ganadería y pesca",8
2022,Santa Cruz de Tenerife,20220101_38038_D04_S009,Construcción,29
2022,Santa Cruz de Tenerife,20220101_38038_D04_S009,Industria,21
2022,Santa Cruz de Tenerife,20220101_38038_D04_S009,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S009,Servicios,402
2022,Santa Cruz de Tenerife,20220101_38038_D04_S011,"Agricultura, ganadería y pesca",5
2022,Santa Cruz de Tenerife,20220101_38038_D04_S011,Construcción,25
2022,Santa Cruz de Tenerife,20220101_38038_D04_S011,Industria,19
2022,Santa Cruz de Tenerife,20220101_38038_D04_S011,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S011,Servicios,331
2022,Santa Cruz de Tenerife,20220101_38038_D04_S012,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D04_S012,Construcción,16
2022,Santa Cruz de Tenerife,20220101_38038_D04_S012,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D04_S012,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S012,Servicios,265
2022,Santa Cruz de Tenerife,20220101_38038_D04_S014,"Agricultura, ganadería y pesca",0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S014,Construcción,12
2022,Santa Cruz de Tenerife,20220101_38038_D04_S014,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D04_S014,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S014,Servicios,241
2022,Santa Cruz de Tenerife,20220101_38038_D04_S015,"Agricultura, ganadería y pesca",3
2022,Santa Cruz de Tenerife,20220101_38038_D04_S015,Construcción,31
2022,Santa Cruz de Tenerife,20220101_38038_D04_S015,Industria,8
2022,Santa Cruz de Tenerife,20220101_38038_D04_S015,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D04_S015,Servicios,191
2022,Santa Cruz de Tenerife,20220101_38038_D05_S001,"Agricultura, ganadería y pesca",12
2022,Santa Cruz de Tenerife,20220101_38038_D05_S001,Construcción,19
2022,Santa Cruz de Tenerife,20220101_38038_D05_S001,Industria,19
2022,Santa Cruz de Tenerife,20220101_38038_D05_S001,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S001,Servicios,560
2022,Santa Cruz de Tenerife,20220101_38038_D05_S002,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D05_S002,Construcción,23
2022,Santa Cruz de Tenerife,20220101_38038_D05_S002,Industria,15
2022,Santa Cruz de Tenerife,20220101_38038_D05_S002,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S002,Servicios,651
2022,Santa Cruz de Tenerife,20220101_38038_D05_S003,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D05_S003,Construcción,12
2022,Santa Cruz de Tenerife,20220101_38038_D05_S003,Industria,23
2022,Santa Cruz de Tenerife,20220101_38038_D05_S003,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S003,Servicios,477
2022,Santa Cruz de Tenerife,20220101_38038_D05_S004,"Agricultura, ganadería y pesca",6
2022,Santa Cruz de Tenerife,20220101_38038_D05_S004,Construcción,12
2022,Santa Cruz de Tenerife,20220101_38038_D05_S004,Industria,12
2022,Santa Cruz de Tenerife,20220101_38038_D05_S004,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S004,Servicios,381
2022,Santa Cruz de Tenerife,20220101_38038_D05_S005,"Agricultura, ganadería y pesca",0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S005,Construcción,18
2022,Santa Cruz de Tenerife,20220101_38038_D05_S005,Industria,16
2022,Santa Cruz de Tenerife,20220101_38038_D05_S005,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S005,Servicios,562
2022,Santa Cruz de Tenerife,20220101_38038_D05_S006,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D05_S006,Construcción,19
2022,Santa Cruz de Tenerife,20220101_38038_D05_S006,Industria,20
2022,Santa Cruz de Tenerife,20220101_38038_D05_S006,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S006,Servicios,494
2022,Santa Cruz de Tenerife,20220101_38038_D05_S007,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D05_S007,Construcción,22
2022,Santa Cruz de Tenerife,20220101_38038_D05_S007,Industria,17
2022,Santa Cruz de Tenerife,20220101_38038_D05_S007,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D05_S007,Servicios,488
2022,Santa Cruz de Tenerife,20220101_38038_D05_S008,"Agricultura, ganadería y pesca",4
2022,Santa Cruz de Tenerife,20220101_38038_D05_S008,Construcción,21
2022,Santa Cruz de Tenerife,20220101_38038_D05_S008,Industria,22
2022,Santa Cruz de Tenerife,20220101_38038_D05_S008,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S008,Servicios,539
2022,Santa Cruz de Tenerife,20220101_38038_D05_S009,"Agricultura, ganadería y pesca",10
2022,Santa Cruz de Tenerife,20220101_38038_D05_S009,Construcción,19
2022,Santa Cruz de Tenerife,20220101_38038_D05_S009,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D05_S009,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S009,Servicios,416
2022,Santa Cruz de Tenerife,20220101_38038_D05_S010,"Agricultura, ganadería y pesca",13
2022,Santa Cruz de Tenerife,20220101_38038_D05_S010,Construcción,38
2022,Santa Cruz de Tenerife,20220101_38038_D05_S010,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D05_S010,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S010,Servicios,636
2022,Santa Cruz de Tenerife,20220101_38038_D05_S011,"Agricultura, ganadería y pesca",3
2022,Santa Cruz de Tenerife,20220101_38038_D05_S011,Construcción,4
2022,Santa Cruz de Tenerife,20220101_38038_D05_S011,Industria,7
2022,Santa Cruz de Tenerife,20220101_38038_D05_S011,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S011,Servicios,313
2022,Santa Cruz de Tenerife,20220101_38038_D05_S012,"Agricultura, ganadería y pesca",9
2022,Santa Cruz de Tenerife,20220101_38038_D05_S012,Construcción,14
2022,Santa Cruz de Tenerife,20220101_38038_D05_S012,Industria,18
2022,Santa Cruz de Tenerife,20220101_38038_D05_S012,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S012,Servicios,725
2022,Santa Cruz de Tenerife,20220101_38038_D05_S013,"Agricultura, ganadería y pesca",9
2022,Santa Cruz de Tenerife,20220101_38038_D05_S013,Construcción,16
2022,Santa Cruz de Tenerife,20220101_38038_D05_S013,Industria,7
2022,Santa Cruz de Tenerife,20220101_38038_D05_S013,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S013,Servicios,424
2022,Santa Cruz de Tenerife,20220101_38038_D05_S014,"Agricultura, ganadería y pesca",6
2022,Santa Cruz de Tenerife,20220101_38038_D05_S014,Construcción,21
2022,Santa Cruz de Tenerife,20220101_38038_D05_S014,Industria,14
2022,Santa Cruz de Tenerife,20220101_38038_D05_S014,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S014,Servicios,513
2022,Santa Cruz de Tenerife,20220101_38038_D05_S015,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D05_S015,Construcción,11
2022,Santa Cruz de Tenerife,20220101_38038_D05_S015,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D05_S015,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D05_S015,Servicios,309
2022,Santa Cruz de Tenerife,20220101_38038_D06_S001,"Agricultura, ganadería y pesca",7
2022,Santa Cruz de Tenerife,20220101_38038_D06_S001,Construcción,21
2022,Santa Cruz de Tenerife,20220101_38038_D06_S001,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D06_S001,No consta,1
2022,Santa Cruz de Tenerife,20220101_38038_D06_S001,Servicios,561
2022,Santa Cruz de Tenerife,20220101_38038_D06_S002,"Agricultura, ganadería y pesca",2
2022,Santa Cruz de Tenerife,20220101_38038_D06_S002,Construcción,5
2022,Santa Cruz de Tenerife,20220101_38038_D06_S002,Industria,10
2022,Santa Cruz de Tenerife,20220101_38038_D06_S002,No consta,0
2022,Santa Cruz de Tenerife,20220101_38038_D06_S002,Servicios,284
