año,municipio,geocode,ocupacion,num_casos
2021,Candelaria,20210101_38011_D01_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,218
2021,Candelaria,20210101_38011_D01_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,140
2021,Candelaria,20210101_38011_D01_S010,No consta,10
2021,Candelaria,20210101_38011_D01_S010,Ocupaciones elementales,47
2021,Candelaria,20210101_38011_D01_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,296
2021,Candelaria,20210101_38011_D01_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,289
2021,Candelaria,20210101_38011_D01_S011,No consta,24
2021,Candelaria,20210101_38011_D01_S011,Ocupaciones elementales,40
2021,Candelaria,20210101_38011_D01_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,393
2021,Candelaria,20210101_38011_D01_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,220
2021,Candelaria,20210101_38011_D01_S012,No consta,33
2021,Candelaria,20210101_38011_D01_S012,Ocupaciones elementales,49
2021,Candelaria,20210101_38011_D01_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,343
2021,Candelaria,20210101_38011_D02_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,262
2021,Candelaria,20210101_38011_D02_S001,No consta,20
2021,Candelaria,20210101_38011_D02_S001,Ocupaciones elementales,75
2021,Candelaria,20210101_38011_D02_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,368
2021,Candelaria,20210101_38011_D02_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,227
2021,Candelaria,20210101_38011_D02_S002,No consta,19
2021,Candelaria,20210101_38011_D02_S002,Ocupaciones elementales,55
2021,Candelaria,20210101_38011_D02_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,360
2021,Candelaria,20210101_38011_D02_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,275
2021,Candelaria,20210101_38011_D02_S003,No consta,24
2021,Candelaria,20210101_38011_D02_S003,Ocupaciones elementales,106
2021,Candelaria,20210101_38011_D02_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,432
2021,Candelaria,20210101_38011_D02_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,146
2021,Candelaria,20210101_38011_D02_S004,No consta,26
2021,Candelaria,20210101_38011_D02_S004,Ocupaciones elementales,78
2021,Candelaria,20210101_38011_D02_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,363
2021,Candelaria,20210101_38011_D02_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,395
2021,Candelaria,20210101_38011_D02_S005,No consta,33
2021,Candelaria,20210101_38011_D02_S005,Ocupaciones elementales,28
2021,Candelaria,20210101_38011_D02_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,305
2021,Fasnia,20210101_38012_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,173
2021,Fasnia,20210101_38012_D01_S001,No consta,10
2021,Fasnia,20210101_38012_D01_S001,Ocupaciones elementales,90
2021,Fasnia,20210101_38012_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,311
2021,Fasnia,20210101_38012_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,110
2021,Fasnia,20210101_38012_D01_S002,No consta,14
2021,Fasnia,20210101_38012_D01_S002,Ocupaciones elementales,71
2021,Fasnia,20210101_38012_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,270
2021,Frontera,20210101_38013_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,221
2021,Frontera,20210101_38013_D01_S001,No consta,40
2021,Frontera,20210101_38013_D01_S001,Ocupaciones elementales,96
2021,Frontera,20210101_38013_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,447
2021,Frontera,20210101_38013_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,183
2021,Frontera,20210101_38013_D01_S002,No consta,19
2021,Frontera,20210101_38013_D01_S002,Ocupaciones elementales,99
2021,Frontera,20210101_38013_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,411
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,No consta,12
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Ocupaciones elementales,65
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,201
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,50
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,No consta,13
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Ocupaciones elementales,62
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,186
2021,Garachico,20210101_38015_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,149
2021,Garachico,20210101_38015_D01_S001,No consta,19
2021,Garachico,20210101_38015_D01_S001,Ocupaciones elementales,78
2021,Garachico,20210101_38015_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,266
2021,Garachico,20210101_38015_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,67
2021,Garachico,20210101_38015_D01_S002,No consta,8
2021,Garachico,20210101_38015_D01_S002,Ocupaciones elementales,24
2021,Garachico,20210101_38015_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,98
2021,Garachico,20210101_38015_D02_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,81
2021,Garachico,20210101_38015_D02_S001,No consta,17
2021,Garachico,20210101_38015_D02_S001,Ocupaciones elementales,107
2021,Garachico,20210101_38015_D02_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,252
2021,Garachico,20210101_38015_D02_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,71
2021,Garachico,20210101_38015_D02_S002,No consta,11
2021,Garachico,20210101_38015_D02_S002,Ocupaciones elementales,106
2021,Garachico,20210101_38015_D02_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,227
2021,Garafía,20210101_38016_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,104
2021,Garafía,20210101_38016_D01_S001,No consta,26
2021,Garafía,20210101_38016_D01_S001,Ocupaciones elementales,80
2021,Garafía,20210101_38016_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,268
2021,Granadilla de Abona,20210101_38017_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,69
2021,Granadilla de Abona,20210101_38017_D01_S001,No consta,15
2021,Granadilla de Abona,20210101_38017_D01_S001,Ocupaciones elementales,122
2021,Granadilla de Abona,20210101_38017_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2021,Granadilla de Abona,20210101_38017_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,58
2021,Granadilla de Abona,20210101_38017_D01_S002,No consta,16
2021,Granadilla de Abona,20210101_38017_D01_S002,Ocupaciones elementales,75
2021,Granadilla de Abona,20210101_38017_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,254
2021,Granadilla de Abona,20210101_38017_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,207
2021,Granadilla de Abona,20210101_38017_D01_S003,No consta,38
2021,Granadilla de Abona,20210101_38017_D01_S003,Ocupaciones elementales,284
2021,Granadilla de Abona,20210101_38017_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,715
2021,Granadilla de Abona,20210101_38017_D01_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,75
2021,Granadilla de Abona,20210101_38017_D01_S004,No consta,23
2021,Granadilla de Abona,20210101_38017_D01_S004,Ocupaciones elementales,110
2021,Granadilla de Abona,20210101_38017_D01_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,301
2021,Granadilla de Abona,20210101_38017_D01_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,56
2021,Granadilla de Abona,20210101_38017_D01_S005,No consta,13
2021,Granadilla de Abona,20210101_38017_D01_S005,Ocupaciones elementales,86
2021,Granadilla de Abona,20210101_38017_D01_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,152
2021,Granadilla de Abona,20210101_38017_D01_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2021,Granadilla de Abona,20210101_38017_D01_S006,No consta,25
2021,Granadilla de Abona,20210101_38017_D01_S006,Ocupaciones elementales,101
2021,Granadilla de Abona,20210101_38017_D01_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2021,Granadilla de Abona,20210101_38017_D01_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,316
2021,Granadilla de Abona,20210101_38017_D01_S007,No consta,35
2021,Granadilla de Abona,20210101_38017_D01_S007,Ocupaciones elementales,119
2021,Granadilla de Abona,20210101_38017_D01_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,590
2021,Granadilla de Abona,20210101_38017_D01_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,76
2021,Granadilla de Abona,20210101_38017_D01_S008,No consta,16
2021,Granadilla de Abona,20210101_38017_D01_S008,Ocupaciones elementales,125
2021,Granadilla de Abona,20210101_38017_D01_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,345
2021,Granadilla de Abona,20210101_38017_D01_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,183
2021,Granadilla de Abona,20210101_38017_D01_S009,No consta,38
2021,Granadilla de Abona,20210101_38017_D01_S009,Ocupaciones elementales,193
2021,Granadilla de Abona,20210101_38017_D01_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,600
2021,Granadilla de Abona,20210101_38017_D01_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,297
2021,Granadilla de Abona,20210101_38017_D01_S010,No consta,44
2021,Granadilla de Abona,20210101_38017_D01_S010,Ocupaciones elementales,121
2021,Granadilla de Abona,20210101_38017_D01_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,632
2021,Granadilla de Abona,20210101_38017_D01_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,137
2021,Granadilla de Abona,20210101_38017_D01_S011,No consta,39
2021,Granadilla de Abona,20210101_38017_D01_S011,Ocupaciones elementales,265
2021,Granadilla de Abona,20210101_38017_D01_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,554
2021,Granadilla de Abona,20210101_38017_D01_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,68
2021,Granadilla de Abona,20210101_38017_D01_S012,No consta,19
2021,Granadilla de Abona,20210101_38017_D01_S012,Ocupaciones elementales,125
2021,Granadilla de Abona,20210101_38017_D01_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,289
2021,Granadilla de Abona,20210101_38017_D01_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,93
2021,Granadilla de Abona,20210101_38017_D01_S013,No consta,28
2021,Granadilla de Abona,20210101_38017_D01_S013,Ocupaciones elementales,198
2021,Granadilla de Abona,20210101_38017_D01_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,434
2021,Granadilla de Abona,20210101_38017_D01_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,292
2021,Granadilla de Abona,20210101_38017_D01_S014,No consta,23
2021,Granadilla de Abona,20210101_38017_D01_S014,Ocupaciones elementales,124
2021,Granadilla de Abona,20210101_38017_D01_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,560
2021,Granadilla de Abona,20210101_38017_D01_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,86
2021,Granadilla de Abona,20210101_38017_D01_S015,No consta,15
2021,Granadilla de Abona,20210101_38017_D01_S015,Ocupaciones elementales,188
2021,Granadilla de Abona,20210101_38017_D01_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,388
2021,Granadilla de Abona,20210101_38017_D01_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,53
2021,Granadilla de Abona,20210101_38017_D01_S016,No consta,17
2021,Granadilla de Abona,20210101_38017_D01_S016,Ocupaciones elementales,111
2021,Granadilla de Abona,20210101_38017_D01_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,237
2021,Granadilla de Abona,20210101_38017_D01_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,136
2021,Granadilla de Abona,20210101_38017_D01_S017,No consta,23
2021,Granadilla de Abona,20210101_38017_D01_S017,Ocupaciones elementales,123
2021,Granadilla de Abona,20210101_38017_D01_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,457
2021,Granadilla de Abona,20210101_38017_D01_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,608
2021,Granadilla de Abona,20210101_38017_D01_S018,No consta,62
2021,Granadilla de Abona,20210101_38017_D01_S018,Ocupaciones elementales,110
2021,Granadilla de Abona,20210101_38017_D01_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,754
2021,Granadilla de Abona,20210101_38017_D01_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,105
2021,Granadilla de Abona,20210101_38017_D01_S019,No consta,27
2021,Granadilla de Abona,20210101_38017_D01_S019,Ocupaciones elementales,130
2021,Granadilla de Abona,20210101_38017_D01_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,367
2021,Granadilla de Abona,20210101_38017_D01_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,133
2021,Granadilla de Abona,20210101_38017_D01_S020,No consta,35
2021,Granadilla de Abona,20210101_38017_D01_S020,Ocupaciones elementales,268
2021,Granadilla de Abona,20210101_38017_D01_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,602
2021,Granadilla de Abona,20210101_38017_D01_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,255
2021,Granadilla de Abona,20210101_38017_D01_S021,No consta,34
2021,Granadilla de Abona,20210101_38017_D01_S021,Ocupaciones elementales,127
2021,Granadilla de Abona,20210101_38017_D01_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,594
2021,Granadilla de Abona,20210101_38017_D01_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,168
2021,Granadilla de Abona,20210101_38017_D01_S022,No consta,34
2021,Granadilla de Abona,20210101_38017_D01_S022,Ocupaciones elementales,141
2021,Granadilla de Abona,20210101_38017_D01_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,464
2021,Granadilla de Abona,20210101_38017_D01_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,85
2021,Granadilla de Abona,20210101_38017_D01_S023,No consta,17
2021,Granadilla de Abona,20210101_38017_D01_S023,Ocupaciones elementales,209
2021,Granadilla de Abona,20210101_38017_D01_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,401
2021,Granadilla de Abona,20210101_38017_D01_S024,Directores/gerentes y profesionales/técnicos de nivel medio o alto,127
2021,Granadilla de Abona,20210101_38017_D01_S024,No consta,28
2021,Granadilla de Abona,20210101_38017_D01_S024,Ocupaciones elementales,196
2021,Granadilla de Abona,20210101_38017_D01_S024,Trabajadores cualificados y oficiales/operarios de nivel bajo,510
2021,Granadilla de Abona,20210101_38017_D01_S025,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2021,Granadilla de Abona,20210101_38017_D01_S025,No consta,17
2021,Granadilla de Abona,20210101_38017_D01_S025,Ocupaciones elementales,191
2021,Granadilla de Abona,20210101_38017_D01_S025,Trabajadores cualificados y oficiales/operarios de nivel bajo,456
2021,"Guancha, La",20210101_38018_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,125
2021,"Guancha, La",20210101_38018_D01_S001,No consta,14
2021,"Guancha, La",20210101_38018_D01_S001,Ocupaciones elementales,75
2021,"Guancha, La",20210101_38018_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,265
2021,"Guancha, La",20210101_38018_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,155
2021,"Guancha, La",20210101_38018_D01_S002,No consta,17
2021,"Guancha, La",20210101_38018_D01_S002,Ocupaciones elementales,90
2021,"Guancha, La",20210101_38018_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,390
2021,"Guancha, La",20210101_38018_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,223
2021,"Guancha, La",20210101_38018_D01_S003,No consta,13
2021,"Guancha, La",20210101_38018_D01_S003,Ocupaciones elementales,125
2021,"Guancha, La",20210101_38018_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,493
2021,Guía de Isora,20210101_38019_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,120
